0.0026440188101417537	2.0
0.005796025805126757	2.0
0.010478779821393685	2.0
0.010491949242866892	2.0
0.013503626339778401	2.0
0.017732310658303555	2.0
0.020065979325371422	2.0
0.024433175874129763	2.0
0.024772426750958244	2.0
0.026800062896750413	2.0
0.02890009821754733	2.0
0.031049685551795457	2.0
0.03247213276304059	2.0
0.03433487023713073	2.0
0.0382703233403281	2.0
0.039936657698492285	2.0
0.048808767724142055	2.0
0.05045029798561784	2.0
0.053466929346772815	2.0
0.05491509228370616	2.0
0.05889214244758761	2.0
0.06080099749465997	2.0
0.06200888533209994	2.0
0.06536416829672062	2.0
0.0657559159111931	2.0
0.06603540759900094	2.0
0.06721627817572737	2.0
0.06775087983038998	2.0
0.0690737266609354	2.0
0.07106849210729585	2.0
0.07266859885114248	2.0
0.0729599430856575	2.0
0.0732215299122769	2.0
0.07581821532003323	2.0
0.07663004793771536	2.0
0.07758568190129496	2.0
0.08914063788596963	2.0
0.09173968368159974	2.0
0.09295179150317753	2.0
0.0935180544869017	2.0
0.09468465350952422	2.0
0.09535211289565783	2.0
0.09696226384093522	2.0
0.09806956384342766	2.0
0.09827524004999857	2.0
0.10643335014682438	2.0
0.11179901853938662	2.0
0.11221799075935698	2.0
0.11297842888182749	2.0
0.11348168771657138	2.0
0.1155178762005335	2.0
0.11673003693727099	2.0
0.12007008055317125	2.0
0.120655656079116	2.0
0.12081864649285243	2.0
0.12096418663201891	2.0
0.1255678453697691	2.0
0.12658916675530762	3.0
0.1293244043818307	3.0
0.12955878978112442	3.0
0.1296380549931578	3.0
0.13055767769036267	4.0
0.13093852132419082	4.0
0.13223350541517137	4.0
0.14441939884237784	4.0
0.14514237129403573	4.0
0.1459931027177478	4.0
0.15026657285500056	4.0
0.15083901310442024	4.0
0.15146694634983224	4.0
0.15193793298569813	4.0
0.15344704458159267	4.0
0.15803553404286674	4.0
0.1580814323907062	4.0
0.15814244158199306	4.0
0.15987424154034366	4.0
0.16349473836615894	4.0
0.1658226115307575	4.0
0.16809060333010817	4.0
0.1716609617778863	4.0
0.17409252925091864	4.0
0.17655318814053475	4.0
0.1773060060546993	5.0
0.17835565091819677	5.0
0.18232836302477715	5.0
0.183465656314235	5.0
0.18832652884320522	5.0
0.19390048782484384	5.0
0.1962607968588422	5.0
0.19711804415873355	5.0
0.19919764868512888	5.0
0.20227202761777674	5.0
0.20292248996528858	5.0
0.2058637299030944	5.0
0.2083196519238661	5.0
0.21147170192858833	5.0
0.21392270048990367	5.0
0.2155381836044166	5.0
0.2167345464843916	5.0
0.21752641243329676	5.0
0.21911627765173258	5.0
0.21935553380522418	5.0
0.22200922543676224	5.0
0.22415766683518265	5.0
0.2242948913961494	5.0
0.2246877492340163	5.0
0.2249876450102971	5.0
0.22779973047515448	5.0
0.23000062697904006	5.0
0.23176959432783728	5.0
0.2326178441950238	5.0
0.2344844308994976	5.0
0.23454879629975325	5.0
0.23769241174992456	5.0
0.23920973157695055	5.0
0.23982480808218937	5.0
0.2465014921239194	5.0
0.2528392865878252	5.0
0.2541335967542853	5.0
0.2548549873788406	5.0
0.25552226304586334	5.0
0.25580636743785123	5.0
0.26010060562360066	5.0
0.2601531665047482	5.0
0.2608010614144933	5.0
0.2627918201771861	5.0
0.26300854070855473	5.0
0.2633431704424424	5.0
0.2649736109132127	5.0
0.26994917798907286	5.0
0.28064796291070915	5.0
0.28575904265853835	5.0
0.28583831615994615	5.0
0.2881309536211088	5.0
0.2886041015341684	5.0
0.2891276288806708	5.0
0.29121637630834446	5.0
0.30129480121150953	5.0
0.30278932629086447	5.0
0.3053448455619582	5.0
0.30635718991585814	5.0
0.3076853262932661	5.0
0.30963377596966346	5.0
0.31046261755143806	5.0
0.310771609566602	5.0
0.3116474436964204	5.0
0.3167558349185098	5.0
0.3169242007265593	5.0
0.31787126306460367	5.0
0.32068066369592724	5.0
0.3229485287045544	5.0
0.3289329371427272	5.0
0.3301775665430809	5.0
0.3321869691364323	5.0
0.3324192705344623	5.0
0.33278587396033443	5.0
0.3355489772063771	5.0
0.3361010705011103	5.0
0.34895045702770233	5.0
0.35111469340678964	5.0
0.35496875070550565	5.0
0.35628997518530303	5.0
0.3571410836969612	5.0
0.35830708099006464	5.0
0.35849416233431114	5.0
0.36005869609000335	5.0
0.36414715510756457	5.0
0.36415067747900826	5.0
0.365939230448728	5.0
0.36665244078863246	5.0
0.368371118161675	5.0
0.3704021662842292	5.0
0.37235521321476284	5.0
0.37336611995188745	5.0
0.3768316379372222	5.0
0.37766842577698995	5.0
0.38332970964699464	5.0
0.3841997425102722	5.0
0.3862864461126921	5.0
